CatalogId,NoradId,Name
12618,12618,RADUGA 9
12677,12677,HIMAWARI 2 (GMS 2)
12850,12850,SL-12 R/B(2)
12851,12851,SL-12 R/B(2)
12855,12855,SBS 2
12897,12897,RADUGA 10
12967,12967,SATCOM 3R
12994,12994,INTELSAT 503
12996,12996,EKRAN 2 DEB
13010,13010,MARECS A
13035,13035,SATCOM 4
13056,13056,EKRAN 8
13069,13069,WESTAR 4
13083,13083,INTELSAT 504
13086,13086,OPS 8701
13089,13089,TITAN 3C TRANSTAGE R/B
13092,13092,GORIZONT 5
13129,13129,INSAT 1A
13177,13177,COSMOS 1366
13269,13269,WESTAR 5
13431,13431,ANIK D1 (TELESAT 6)
13554,13554,EKRAN 9
13595,13595,INTELSAT 505
13624,13624,GORIZONT 6
13630,13630,SL-12 R/B(2)
13631,13631,SATCOM C5
13636,13636,DSCS 2-15
13637,13637,DSCS 3-1
13643,13643,TITAN 34D IUS R/B(2)
13651,13651,SBS 3
13652,13652,ANIK C3 (TELESAT-5)
13669,13669,RADUGA 11
13753,13753,LES 8 9/SOL 11A B DEB *
13782,13782,SAKURA 2A (CS-2A)
13878,13878,EKRAN 10
13899,13899,SL-12 R/B(2)
13900,13900,SL-12 R/B(2)
13907,13907,METEOSAT 1 AKM
13954,13954,SL-12 R/B(2)
13969,13969,TDRS 1
13974,13974,RADUGA 12
13983,13983,SL-12 R/B(2)
13984,13984,SATCOM 1R
14005,14005,SL-12 R/B(2)
14050,14050,GOES 6
14077,14077,INTELSAT 506
14086,14086,SL-12 R/B(2)
14114,14114,SL-12 R/B(2)
14115,14115,SL-12 R/B(2)
14117,14117,SL-12 R/B(2)
14128,14128,EUTELSAT 1-F1 (ECS 1)
14133,14133,NAHUEL I2 (ANIK C2)
14134,14134,PALAPA B1
14158,14158,GALAXY 1
14160,14160,GORIZONT 7
14193,14193,SL-12 R/B(2)
14194,14194,SL-12 R/B(2)
14195,14195,SL-12 R/B(2)
14234,14234,ARABSAT 1DR (TELSTAR 3A)
14248,14248,SAKURA 2B (CS-2B)
14307,14307,RADUGA 13
14318,14318,INSAT 1B
14328,14328,SATCOM 2R
14333,14333,SL-12 R/B(2)
14365,14365,GALAXY 2
14377,14377,EKRAN 11
14394,14394,SL-12 R/B(2)
14421,14421,INTELSAT 507
14532,14532,GORIZONT 8
14548,14548,SL-12 R/B(2)
14659,14659,YURI 2A (BS-2A)
14725,14725,RADUGA 14
14783,14783,COSMOS 1540
14786,14786,INTELSAT 508
14821,14821,EKRAN 12
14867,14867,COSMOS 1546
14899,14899,STTW-T2
14930,14930,OPS 7641
14931,14931,TITAN 34D TRANSTAGE R/B
14940,14940,GORIZONT 9
14943,14943,SL-12 R/B(2)
14948,14948,SL-12 R/B(2)
14951,14951,SL-12 R/B(2)
14985,14985,CHINASAT 5 (SPACENET 1)
15057,15057,RADUGA 15
15139,15139,SL-12 R/B(2)
15141,15141,SL-12 R/B(2)
15144,15144,GORIZONT 10
15152,15152,HIMAWARI 3 (GMS 3)
15158,15158,EUTELSAT 1-F2 (ECS 2)
15159,15159,TELECOM 1A
15181,15181,SL-12 R/B(2)
15219,15219,EKRAN 13
15235,15235,SBS 4
15236,15236,LEASAT 2
15237,15237,TELSTAR 302
15308,15308,GALAXY 3
15383,15383,ARABSAT 1D (ANIK D2)
15384,15384,LEASAT 1
15385,15385,SPACENET 2
15386,15386,MARECS B2
15391,15391,NATO 3D
15453,15453,USA 7
15454,15454,TITAN 34D TRANSTAGE R/B
15484,15484,GORIZONT 11
15487,15487,SL-12 R/B(2)
15545,15545,IUS R/B(2)
15560,15560,ARABSAT 1A
15561,15561,BRAZILSAT 1
15574,15574,COSMOS 1629
15581,15581,SL-12 R/B(2)
15626,15626,EKRAN 14
15629,15629,INTELSAT 510
15630,15630,SL-12 R/B(2)
15642,15642,NAHUEL I1 (ANIK C1)
15643,15643,LEASAT 3
15677,15677,GSTAR 1
15678,15678,TELECOM 1B
15693,15693,SL-12 R/B(2)
15824,15824,MORELOS 1
15825,15825,ARABSAT 1B
15826,15826,TELSTAR 303
15873,15873,INTELSAT 511
15946,15946,RADUGA 16
15963,15963,SL-12 R/B(2)
15993,15993,OPTUS A1 (AUSSAT 1)
15994,15994,ASC 1
15995,15995,LEASAT 4
16101,16101,INTELSAT 512
16116,16116,USA 11
16117,16117,USA 12
16119,16119,IUS R/B(2)
16199,16199,COSMOS 1700
16214,16214,SL-12 R/B(2)
16250,16250,RADUGA 17
16274,16274,MORELOS 2
16275,16275,OPTUS A2 (AUSSAT 2)
16276,16276,SATCOM K2
16339,16339,SL-12 R/B(2)
16482,16482,SATCOM K1
16497,16497,RADUGA 18
16526,16526,STTW-1
16597,16597,BS-2B (YURI 2B)
16649,16649,GSTAR 2
16650,16650,BRAZILSAT 2
16667,16667,COSMOS 1738
16676,16676,SL-12 R/B(2)
16729,16729,EKRAN 15
16732,16732,SL-12 R/B(2)
16769,16769,GORIZONT 12
16797,16797,SL-12 R/B(2)
16870,16870,SL-12 R/B(2)
17046,17046,RADUGA 19
17065,17065,SL-12 R/B(2)
17083,17083,GORIZONT 13
17125,17125,SL-12 R/B(2)
17181,17181,FLTSATCOM 7 (USA 20)
17561,17561,GOES 7
17611,17611,RADUGA 20
17705,17705,SL-12 R/B(2)
17706,17706,AGILA 1 (PALAPA B2P)
17872,17872,SL-12 R/B(2)
17873,17873,SL-12 R/B(2)
17874,17874,SL-12 R/B(2)
17875,17875,SL-12 R/B(2)
17939,17939,SL-12 R/B(2)
17969,17969,GORIZONT 14
17972,17972,SL-12 R/B(2)
18316,18316,KIKU 5 (ETS 5)
18328,18328,EKRAN 16
18331,18331,SL-12 R/B(2)
18350,18350,OPTUS A3 (AUSSAT 3)
18351,18351,EUTELSAT 1-F4 (ECS 4)
18384,18384,COSMOS 1888
18387,18387,SL-12 R/B(2)
18443,18443,COSMOS 1894
18446,18446,SL-12 R/B(2)
18570,18570,TVSAT 1
18575,18575,COSMOS 1897
18578,18578,SL-12 R/B(2)
18583,18583,USA 28
18584,18584,TITAN 34D TRANSTAGE R/B
18631,18631,RADUGA 21
18634,18634,SL-12 R/B(2)
18715,18715,EKRAN 17
18718,18718,SL-12 R/B(2)
18877,18877,CS 3A
18922,18922,STTW-2
18951,18951,SPACENET 3R
18952,18952,TELECOM 1C
19017,19017,GORIZONT 15
19020,19020,SL-12 R/B(2)
19073,19073,COSMOS 1940
19076,19076,SL-12 R/B(2)
19090,19090,EKRAN 18
19094,19094,SL-12 R/B(2)
19121,19121,NSS 513 (INTELSAT 513)
19215,19215,METEOSAT 3
19217,19217,PAS 1
19330,19330,INSAT 1C
19331,19331,EUTELSAT 1-F5 (ECS 5)
19344,19344,COSMOS 1961
19347,19347,SL-12 R/B(2)
19397,19397,GORIZONT 16
19400,19400,SL-12 R/B(2)
19483,19483,GSTAR 3
19484,19484,SBS 5
19508,19508,CS 3B
19548,19548,TDRS 3
19550,19550,IUS R/B(2)
19596,19596,RADUGA 22
19621,19621,TDF 1
19683,19683,EKRAN 19
19686,19686,SL-12 R/B(2)
19687,19687,SKYNET 4B
19688,19688,ASTRA 1A
19710,19710,STTW-3
19765,19765,GORIZONT 17
19772,19772,INTELSAT 515
19776,19776,SL-12 R/B(2)
19777,19777,SL-12 R/B(2)
19874,19874,JCSAT 1
19876,19876,METEOSAT 4 (MOP 1)
19883,19883,TDRS 4
19913,19913,IUS R/B(2)
19919,19919,TELE-X
19928,19928,RADUGA 23
19931,19931,SL-12 R/B(2)
20040,20040,SUPERBIRD A
20041,20041,DFS 1
20066,20066,USA 39
20069,20069,IUS R/B(2)
20083,20083,RADUGA 1-1
20086,20086,SL-12 R/B(2)
20107,20107,GORIZONT 18
20110,20110,SL-12 R/B(2)
20122,20122,OLYMPUS 1
20168,20168,TVSAT 2
20193,20193,SIRIUS W (MARCOPOLO 1)
20202,20202,USA 43
20203,20203,USA 44
20205,20205,TITAN 34D TRANSTAGE R/B
20217,20217,HIMAWARI 4 (GMS 4)
20253,20253,FLTSATCOM 8 (USA 46)
20263,20263,GORIZONT 19
20266,20266,SL-12 R/B(2)
20315,20315,INTELSAT 602
20317,20317,HIMAWARI 4 AKM
20367,20367,RADUGA 24
20370,20370,SL-12 R/B(2)
20391,20391,COSMOS 2054
20394,20394,SL-12 R/B(2)
20401,20401,SKYNET 4A
20402,20402,JCSAT 2
20410,20410,LEASAT 5
20473,20473,STTW-4
20499,20499,RADUGA 25
20502,20502,SL-12 R/B(2)
20523,20523,INTELSAT 603
20558,20558,ASIASAT 1
20570,20570,NEWSAT-1 (PALAPA B2R)
20643,20643,INSAT 1D
20659,20659,GORIZONT 20
20662,20662,SL-12 R/B(2)
20667,20667,INTELSAT 604
20693,20693,COSMOS 2085
20696,20696,SL-12 R/B(2)
20705,20705,TDF 2
20706,20706,DFS 2
20762,20762,THOR 1 (MARCOPOLO 2)
20771,20771,BS-3A (YURI 3A)
20776,20776,SKYNET 4C
20777,20777,EUTELSAT 2-F1
20799,20799,GOES 2 AKM
20800,20800,METEOSAT 4 AKM
20801,20801,GOES 3 AKM
20835,20835,SMS 2 AKM
20836,20836,SL-12 R/B(2)
20837,20837,METEOSAT 2 AKM (MAGE 1)
20872,20872,SBS 6
20873,20873,GALAXY 6
20918,20918,INMARSAT 2-F1
20923,20923,GORIZONT 21
20926,20926,SL-12 R/B(2)
20929,20929,USA 65
20932,20932,IUS R/B(2)
20945,20945,SATCOM C1
20946,20946,GSTAR 4
20953,20953,GORIZONT 22
21016,21016,RADUGA 26
21019,21019,SL-12 R/B(2)
21038,21038,RADUGA 1-2
21041,21041,SL-12 R/B(2)
21046,21046,SL-12 R/B(2)
21047,21047,NATO 4A
21052,21052,ATS 5 AKM
21055,21055,ITALSAT 1
21056,21056,EUTELSAT 2-F2
21111,21111,COSMOS 2133
21129,21129,SL-12 R/B(2)
21132,21132,RADUGA 27
21135,21135,SL-12 R/B(2)
21139,21139,ASTRA 1B
21140,21140,METEOSAT 5 (MOP 2)
21149,21149,INMARSAT 2-F2
21222,21222,ANIK E2
21227,21227,SPACENET 4 (ASC 2)
21392,21392,AURORA 2
21533,21533,GORIZONT 23
21536,21536,SL-12 R/B(2)
21639,21639,TDRS 5
21641,21641,IUS R/B(2)
21648,21648,COSMOS 2054 DEB
21653,21653,INTELSAT 605
21668,21668,BS-3B (YURI 3B)
21702,21702,COSMOS 2155
21703,21703,SL-12 R/B(2)
21726,21726,ANIK E1
21759,21759,GORIZONT 24
21762,21762,SL-12 R/B(2)
21765,21765,INTELSAT 601
21789,21789,COSMOS 2172
21792,21792,SL-12 R/B(2)
21803,21803,EUTELSAT 2-F3
21805,21805,USA 75
21807,21807,IUS R/B(2)
21813,21813,TELECOM 2A
21814,21814,INMARSAT 2-F3
21821,21821,RADUGA 28
21824,21824,SL-12 R/B(2)
21873,21873,USA 78
21893,21893,SUPERBIRD B1
21894,21894,INSAT 2R (ARABSAT 1C)
21904,21904,METEOSAT 5 AKM
21906,21906,GALAXY 5
21922,21922,GORIZONT 25
21925,21925,SL-12 R/B(2)
21939,21939,TELECOM 2B
21940,21940,INMARSAT 2-F4
21964,21964,PALAPA B4
21989,21989,NSS K (INTELSAT K)
22009,22009,USA 82
22011,22011,IABS R/B
22027,22027,INSAT 2A
22028,22028,EUTELSAT 2-F4
22041,22041,GORIZONT 26
22044,22044,SL-12 R/B(2)
22087,22087,OPTUS B1 (AUSSAT B1)
22096,22096,SATCOM C4
22112,22112,COSMOS 2209
22115,22115,SL-12 R/B(2)
22116,22116,HISPASAT 1A
22117,22117,SATCOM C3
22175,22175,HELLAS-SAT 1 (DFS 3)
22205,22205,GALAXY 7
22210,22210,EKRAN 20
22213,22213,SL-12 R/B(2)
22245,22245,GORIZONT 27
22248,22248,SL-12 R/B(2)
22253,22253,SUPERBIRD A1
22266,22266,HIMAWARI 3 AKM
22269,22269,COSMOS 2224
22272,22272,SL-12 R/B(2)
22314,22314,TDRS 6
22316,22316,IUS R/B(2)
22557,22557,RADUGA 29
22624,22624,SL-12 R/B(2)
22653,22653,ASTRA 1C
22694,22694,HGS 4 (GALAXY 4)
22719,22719,USA 93
22723,22723,HISPASAT 1B
22724,22724,INSAT 2B
22738,22738,IABS R/B
22787,22787,UFO 2 (USA 95)
22796,22796,ACTS
22836,22836,RADUGA 30
22839,22839,SL-12 R/B(2)
22871,22871,INTELSAT 701
22880,22880,GORIZONT 28
22883,22883,SL-12 R/B(2)
22907,22907,GORIZONT 29
22910,22910,SL-12 R/B(2)
22911,22911,SOLIDARIDAD 1
22912,22912,METEOSAT 6
22915,22915,USA 97
22916,22916,IABS R/B
22921,22921,NATO 4B
22927,22927,TELSTAR 401
22930,22930,DIRECTV 1 (DBS 1)
22931,22931,THAICOM 1
22963,22963,GALS 1
22966,22966,SL-12 R/B(2)
22981,22981,RADUGA 1-3
22984,22984,SL-12 R/B(2)
23010,23010,RADUGA 31
23013,23013,SL-12 R/B(2)
23016,23016,GALAXY 1R
23051,23051,GOES 8
23108,23108,GORIZONT 30
23111,23111,SL-12 R/B(2)
23118,23118,METEOSAT 6 AKM
23124,23124,INTELSAT 702
23132,23132,UFO 3 (USA 104)
23168,23168,COSMOS 2282
23171,23171,SL-12 R/B(2)
23175,23175,INTELSAT 2 (PAS 2)
23176,23176,BS-3N
23185,23185,APSTAR 1
23192,23192,DIRECTV 2 (DBS 2)
23199,23199,BRAZILSAT B1
23200,23200,TURKSAT 1B
23227,23227,OPTUS B3
23247,23247,TITAN 4 CENTAUR R/B
23267,23267,COSMOS 2291
23270,23270,SL-12 R/B(2)
23305,23305,NSS 703 (INTELSAT 703)
23313,23313,SOLIDARIDAD 2
23314,23314,THAICOM 2
23319,23319,EXPRESS 1
23322,23322,SL-12 R/B(2)
23327,23327,ELEKTRO (GOMS)
23330,23330,SL-12 R/B(2)
23331,23331,ASTRA 1D
23413,23413,TELSTAR 11 (ORION 1)
23415,23415,DFH-3 1
23426,23426,LUCH
23429,23429,SL-12 R/B(2)
23435,23435,USA 107
23438,23438,IUS R/B(2)
23448,23448,RADUGA 32
23451,23451,SL-12 R/B(2)
23461,23461,INTELSAT 704
23467,23467,UFO 4 (USA 108)
23522,23522,HIMAWARI 5 (GMS 5)
23524,23524,HIMAWARI 5 AKM
23528,23528,INTELSAT 705
23536,23536,BRAZILSAT B2
23537,23537,HOT BIRD 1
23553,23553,AMSC 1
23571,23571,INTELSAT 706
23581,23581,GOES 9
23589,23589,UFO 5 (USA 111)
23598,23598,DIRECTV 3 (DBS/NIMIQ 3)
23613,23613,TDRS 7
23615,23615,IUS R/B(2)
23628,23628,USA 113
23636,23636,INTELSAT 4 (PAS 4)
23639,23639,KOREASAT 1
23648,23648,ATLAS 2 CENTAUR R/B(2)
23649,23649,JCSAT 3
23651,23651,NSTAR A
23653,23653,COSMOS 2319
23656,23656,SL-12 R/B(2)
23670,23670,TELSTAR 4 (TELSTAR 402R)
23680,23680,LUCH 1
23683,23683,SL-12 R/B(2)
23686,23686,ASTRA 1E
23696,23696,UFO 6 (USA 114)
23712,23712,USA 115
23713,23713,TITAN 401 CENTAUR R/B
23717,23717,GALS 2
23720,23720,SL-12 R/B(2)
23723,23723,AMOS 5I (ASIASAT 2)
23730,23730,TELECOM 2C
23731,23731,INSAT 2C
23741,23741,GALAXY 3R
23754,23754,ECHOSTAR 1
23764,23764,INTELSAT 3R (PAS 3R)
23765,23765,AFRICASAT 1 (MEASAT 1)
23768,23768,ABS 1A (KOREASAT 2)
23775,23775,GORIZONT 31
23778,23778,SL-12 R/B(2)
23779,23779,PAKSAT 1 (ANATOLIA 1)
23781,23781,NSTAR B
23816,23816,INTELSAT 707
23839,23839,INMARSAT 3-F1
23842,23842,ASTRA 1F
23846,23846,MSAT M1
23864,23864,PALAPA C2
23865,23865,INTELSAT 24 (AMOS 1)
23877,23877,GALAXY 9
23880,23880,GORIZONT 32
23883,23883,SL-12 R/B(2)
23915,23915,INTELSAT 709
23943,23943,APSTAR 1A
23948,23948,ARABSAT 2A
23949,23949,TURKSAT 1C
23967,23967,UFO 7 (USA 127)
24208,24208,ITALSAT 2
24209,24209,TELECOM 2D
24307,24307,INMARSAT 3-F2
24313,24313,ECHOSTAR 2
24315,24315,AMC-1 (GE-1)
24435,24435,EXPRESS 2
24438,24438,SL-12 R/B(2)
24652,24652,ARABSAT 2B
24653,24653,MEASAT 2
24665,24665,EUTE 48A (HB2)
24674,24674,INMARSAT 3-F3
24713,24713,AMC-2 (GE-2)
24714,24714,NAHUEL 1A
24732,24732,INTELSAT 26 (JCSAT 4)
24737,24737,USA 130
24740,24740,IUS R/B(2)
24742,24742,INTELSAT 801
24748,24748,DIRECTV 6 (TEMPO 2)
24768,24768,THAICOM 3
24769,24769,BSAT-1A
24786,24786,GOES 10
24798,24798,DFH-3 2
24808,24808,THOR 2A
24812,24812,GALAXY 25 (TELSTAR 5)
24819,24819,INMARSAT 3-F4
24834,24834,FENGYUN 2A
24846,24846,INTELSAT 802
24880,24880,SUPERBIRD C
24894,24894,COSMOS 2345
24901,24901,ABS 3 (AGILA 2)
24916,24916,INTELSAT 5 (PAS 5)
24931,24931,W75/ABS-1B (HOT BIRD 3)
24932,24932,METEOSAT 7
24936,24936,AMC-3 (GE-3)
24957,24957,NSS 5 (INTELSAT 803)
25000,25000,TITAN 3C TRANSTAGE DEB
25001,25001,TITAN 3C TRANSTAGE DEB
25004,25004,ECHOSTAR 3
25010,25010,APSTAR 2R (TELSTAR 10)
25019,25019,USA 134
25021,25021,IABS R/B
25045,25045,KUPON
25048,25048,SL-12 R/B(2)
25049,25049,SIRIUS 2 (GE-1E)
25050,25050,INDOSTAR 1
25067,25067,JCSAT 5
25071,25071,ASTRA 1G
25086,25086,GALAXY 8
25110,25110,INTELSAT 804
25126,25126,HGS 1 (ASIASAT 3)
25134,25134,SKYNET 4D
25152,25152,BRAZILSAT B3
25153,25153,INMARSAT 3-F5
25237,25237,EUTE 16B (HB 4)
25239,25239,NSS 806 (INTELSAT 806)
25258,25258,UFO 8 (USA 138)
25311,25311,NILESAT
25312,25312,BSAT-1B
25315,25315,COSMOS 2350
25318,25318,SL-12 R/B(2)
25331,25331,ECHOSTAR 4
25339,25339,SL-12 R/B(2)
25353,25353,METEOSAT 7 AKM
25354,25354,CHINASAT 5A (CHINASTAR1)
25358,25358,THOR 3
25371,25371,INTELSAT 805
25404,25404,CHINASAT 5B (SINOSAT 1)
25460,25460,ST 1
25462,25462,ASTRA 2A
25473,25473,INTELSAT 7 (PAS 7)
25491,25491,EUTELSAT W2
25492,25492,SIRIUS 3
25495,25495,EUTE 25A (HB 5)
25501,25501,UFO 9 (USA 140)
25515,25515,AFRISTAR
25516,25516,AMC-5 (GE-5)
25522,25522,INTELSAT 8 (PAS 8)
25546,25546,BONUM 1
25558,25558,EUTE 115 WEST A(SATMEX 5
25585,25585,INTELSAT 6B (PAS 6B)
25626,25626,GALAXY 26 (TELSTAR 6)
25630,25630,JCSAT 6
25638,25638,ARABSAT 3A
25639,25639,SKYNET 4E
25642,25642,RADUGA 1-4
25645,25645,SL-12 R/B(2)
25657,25657,ASIASAT 3S
25666,25666,INSAT 2E (APR-1)
25673,25673,EUTE 21A (EUTE W3)
25740,25740,NIMIQ 1
25785,25785,ASTRA 1H
25880,25880,TELKOM 1
25894,25894,ABS 7 (KOREASAT 3)
25896,25896,YAMAL 101
25897,25897,YAMAL 102
25900,25900,SL-12 R/B(2)
25913,25913,ECHOSTAR 5
25922,25922,GALAXY 27 (TELSTAR 7)
25924,25924,ABS 6 (LMI 1)
25937,25937,DIRECTV 1R
25949,25949,TELSTAR 12 (ORION 2)
25954,25954,AMC-4 (GE-4)
25967,25967,UFO 10 (USA 146)
26038,26038,GALAXY 11
26052,26052,USA 148
26054,26054,IABS R/B
26056,26056,GALAXY 10R
26058,26058,CHINASAT 22
26071,26071,HISPASAT 1C
26089,26089,GARUDA 1
26095,26095,SUPERBIRD 4
26098,26098,EXPRESS 2A
26101,26101,SL-12 R/B(2)
26107,26107,ASIASTAR
26108,26108,INSAT 3B
26243,26243,EUTE 16C (SESAT 1)
26246,26246,SL-12 R/B(2)
26298,26298,GALAXY 4R
26352,26352,GOES 11
26356,26356,USA 149
26359,26359,IUS R/B(2)
26369,26369,EUTE 36A (EUTE W4)
26372,26372,GORIZONT 33
26378,26378,EXPRESS 3A
26381,26381,SL-12 R/B(2)
26382,26382,FENGYUN 2B
26388,26388,TDRS 8
26394,26394,COSMOS 2371
26397,26397,SL-12 R/B(2)
26402,26402,ECHOSTAR 6
26451,26451,INTELSAT 9 (PAS 9)
26460,26460,FENGYUN 2B AKM
26469,26469,BRAZILSAT B4
26470,26470,NILESAT 102
26477,26477,RADUGA 1-5
26480,26480,SL-12 R/B(2)
26487,26487,EUROBIRD 4A(EUTELSAT W1)
26494,26494,ASTRA 2B
26495,26495,AMC-7 (GE-7)
26554,26554,NSS 11 (AAP-1)
26559,26559,NSAT 110
26575,26575,USA 153
26577,26577,IABS R/B
26578,26578,THURAYA 1
26580,26580,AMC-6 (GE-6)
26590,26590,INTELSAT 12 (PAS 12)
26599,26599,CHINASAT 32 (BEIDOU 1)
26608,26608,INTELSAT 1R (PAS 1R)
26624,26624,ANIK F1
26638,26638,ASTRA 2D
