CatalogId,NoradId,Name
81303,,
81309,,
81405,,
81503,,
81504,,
81600,,
81601,,
81603,,
81606,,
81700,,
81701,,
81707,,
81802,,
81805,,
81900,43401,
81901,44107,
81902,,
81903,,
81904,,
82001,,
82004,,
82008,,
82011,,
82012,,
82100,44012,
82101,,
82202,,
82203,,
82204,,
82205,,
82300,,
82301,,
82302,,
82403,,
82601,,
82606,,
82607,,
82800,,
82803,,
82900,36107,
82906,,
83000,38679,
83003,,
83103,,
83200,,
83201,,
83204,,
83300,,
83302,,
83401,44661,
83404,,
83405,,
83500,,
83502,,
83506,,
83606,,
83607,,
83700,,
83703,,
83704,,
83705,,
83706,,
83801,,
83803,,
83900,,
83901,,
83902,,
83904,,
83905,,
83910,,
84000,,
84101,,
84200,,
84300,,
84301,,
84401,,
84402,,
84501,,
84604,,
84700,,
84701,,
84704,,
84705,,
84802,,
84803,,
84804,,
84900,,
84901,,
84902,,
85000,42473,
85100,,
85103,44686,
85305,,
85805,,
86300,,
86400,,
86501,,
86700,,
86701,,
86702,,
87003,,
87100,,
87300,,
87800,,
88500,,
90201,,
